編號,詞,TF,DF
5496,次高,63,48
5497,法定,63,47
5498,機遊,63,31
5499,榮譽,63,48
5500,服飾,63,49
5501,期衰,63,54
5502,是非,63,60
5503,是經,63,58
5504,日與,63,61
5505,更將,63,62
5506,收較,63,58
5507,更具,63,58
5508,新服,63,53
5509,是來,63,56
5510,於公,63,60
5511,新事,63,47
5512,所致,63,62
5513,愈高,63,50
5514,應的,63,57
5515,應是,63,61
5516,快閃,63,40
5517,應可,63,61
5518,巴黎,62,41
5519,平盤,62,48
5520,很可,62,52
5521,廣場,62,35
5522,已將,62,59
5523,將台,62,53
5524,將上,62,59
5525,季將,62,59
5526,存單,62,18
5527,她說,62,47
5528,始終,62,61
5529,壽的,62,44
5530,大減,62,53
5531,外分,62,47
5532,商辦,62,32
5533,國企,62,48
5534,台發,62,41
5535,務等,62,58
5536,占有,62,57
5537,可分,62,54
5538,元起,62,52
5539,制器,62,30
5540,到全,62,61
5541,也較,62,60
5542,乎都,62,58
5543,亮相,62,57
5544,使基,62,14
5545,位在,62,56
5546,作備,62,42
5547,也持,62,60
5548,以創,62,57
5549,三次,62,52
5550,介入,62,55
5551,上架,62,44
5552,中大,62,51
5553,一席,62,55
5554,一套,62,56
5555,一事,62,58
5556,一中,62,20
5557,飲食,62,36
5558,開股,62,58
5559,陸地,62,39
5560,運轉,62,55
5561,量已,62,60
5562,通膨,62,24
5563,選出,62,52
5564,進出,62,49
5565,連兩,62,56
5566,起的,62,60
5567,語音,62,38
5568,販售,62,50
5569,議的,62,53
5570,記錄,62,48
5571,讓大,62,58
5572,視覺,62,40
5573,議中,62,56
5574,觀望,62,51
5575,要更,62,60
5576,螺絲,62,19
5577,航董,62,40
5578,續進,62,60
5579,股上,62,49
5580,程碑,62,52
5581,科大,62,31
5582,碩士,62,47
5583,的錢,62,50
5584,的超,62,56
5585,疲軟,62,56
5586,的多,62,60
5587,病毒,62,21
5588,異動,62,44
5589,用來,62,55
5590,獨特,62,55
5591,的L,62,48
5592,為美,62,61
5593,燦坤,62,20
5594,為推,62,56
5595,減輕,62,59
5596,減緩,62,56
5597,浪潮,62,51
5598,洋科,62,13
5599,法修,62,40
5600,構的,62,56
5601,標案,62,37
5602,查詢,62,42
5603,業員,62,40
5604,是電,62,57
5605,有競,62,55
5606,板市,62,43
5607,是蘋,62,57
5608,板出,62,35
5609,數達,62,57
5610,會審,62,51
5611,有別,62,62
5612,曝光,62,50
5613,是指,62,58
5614,是將,62,62
5615,R產,62,42
5616,所提,62,59
5617,承受,62,61
5618,成後,62,61
5619,情人,62,37
5620,廠產,61,53
5621,帶著,61,51
5622,得台,61,55
5623,從一,61,57
5624,幣政,61,42
5625,岸風,61,18
5626,對高,61,58
5627,專門,61,57
5628,幅下,61,54
5629,將為,61,59
5630,學研,61,51
5631,居家,61,34
5632,將受,61,53
5633,子業,61,48
5634,將優,61,55
5635,官司,61,31
5636,士認,61,55
5637,多時,61,58
5638,士分,61,57
5639,品項,61,53
5640,回來,61,56
5641,嘉案,61,17
5642,唯有,61,53
5643,原訂,61,52
5644,商公,61,23
5645,品將,61,58
5646,台投,61,31
5647,加計,61,59
5648,名人,61,41
5649,動營,61,58
5650,備金,61,35
5651,創團,61,26
5652,僅能,61,57
5653,全性,61,50
5654,僅次,61,60
5655,但近,61,59
5656,人說,61,56
5657,以目,61,56
5658,不超,61,49
5659,個位,61,49
5660,係企,61,46
5661,件廠,61,43
5662,仲介,61,16
5663,一款,61,52
5664,中控,61,19
5665,中以,61,58
5666,體廠,61,48
5667,風力,61,29
5668,革新,61,52
5669,長趨,61,59
5670,開盤,61,48
5671,金總,61,56
5672,量為,61,58
5673,還需,61,59
5674,量出,61,48
5675,違約,61,46
5676,造船,61,17
5677,適應,61,39
5678,遭到,61,59
5679,超高,61,36
5680,辜仲,61,21
5681,貨運,61,26
5682,變的,61,60
5683,買主,61,33
5684,該案,61,47
5685,要以,61,59
5686,與華,61,52
5687,與機,61,56
5688,聯大,61,19
5689,續第,61,51
5690,經新,61,45
5691,立訊,61,13
5692,神準,61,6
5693,發與,61,54
5694,的獨,61,51
5695,的太,61,48
5696,當的,61,60
5697,的五,61,56
5698,男性,61,39
5699,界各,61,54
5700,熱烈,61,55
5701,牽動,61,53
5702,物中,61,34
5703,然有,61,60
5704,溫度,61,43
5705,次於,61,60
5706,業領,61,57
5707,業產,61,50
5708,機及,61,52
5709,校長,61,42
5710,朝陽,61,7
5711,果有,61,60
5712,於這,61,58
5713,本報,61,58
5714,月單,61,41
5715,望再,61,56
5716,新生,61,52
5717,是市,61,60
5718,時刻,61,56
5719,換言,61,57
5720,推行,61,50
5721,括中,61,57
5722,房子,61,44
5723,愛心,61,35
5724,惡意,61,34
5725,已與,60,57
5726,席次,60,40
5727,年好,60,50
5728,年則,60,57
5729,家店,60,41
5730,安心,60,50
5731,子女,60,38
5732,外貿,60,50
5733,大方,60,58
5734,委丁,60,57
5735,增添,60,58
5736,太區,60,45
5737,多億,60,52
5738,大事,60,55
5739,天上,60,57
5740,國與,60,52
5741,在立,60,50
5742,回穩,60,57
5743,召集,60,49
5744,受矚,60,60
5745,吋晶,60,32
5746,司有,60,56
5747,動國,60,52
5748,儲蓄,60,35
5749,別於,60,58
5750,前後,60,58
5751,冷卻,60,12
5752,兩天,60,55
5753,仰賴,60,60
5754,以讓,60,58
5755,中鴻,60,19
5756,偏好,60,48
5757,也比,60,57
5758,事改,60,47
5759,中山,60,28
5760,上中,60,59
5761,點子,60,34
5762,體與,60,53
5763,飛行,60,31
5764,首波,60,55
5765,項產,60,56
5766,電昨,60,46
5767,長暨,60,57
5768,金等,60,57
5769,都還,60,55
5770,遠端,60,32
5771,造更,60,58
5772,進場,60,52
5773,近四,60,57
5774,路跑,60,18
5775,費電,60,52
5776,購華,60,20
5777,評鑑,60,32
5778,讓客,60,53
5779,視訊,60,31
5780,調升,60,42
5781,要性,60,54
5782,要大,60,54
5783,衝上,60,59
5784,藥證,60,33
5785,華表,60,51
5786,英鎊,60,26
5787,致詞,60,54
5788,與生,60,57
5789,自營,60,37
5790,與政,60,50
5791,總行,60,45
5792,總處,60,37
5793,美妝,60,29
5794,立院,60,43
5795,約一,60,55
5796,瞭解,60,55
5797,的議,60,58
5798,發能,60,58
5799,看不,60,50
5800,的二,60,53
5801,當大,60,55
5802,率下,60,52
5803,為因,60,60
5804,準的,60,55
5805,減產,60,36
5806,法案,60,33
5807,比第,60,48
5808,歷練,60,51
5809,池廠,60,40
5810,機電,60,46
5811,榮獲,60,47
5812,橘子,60,19
5813,會最,60,55
5814,最早,60,55
5815,月已,60,57
5816,是相,60,56
5817,有六,60,59
5818,是政,60,50
5819,明朗,60,59
5820,排隊,60,38
5821,C的,60,50
5822,批評,60,53
5823,技發,60,45
5824,拜會,60,44
5825,承接,60,53
5826,所在,60,52
5827,年表,59,52
5828,已陸,59,58
5829,後就,59,55
5830,廢水,59,24
5831,年受,59,59
5832,年加,59,48
5833,家通,59,55
5834,學術,59,37
5835,對日,59,43
5836,將對,59,56
5837,對夏,59,46
5838,定是,59,55
5839,對其,59,58
5840,對他,59,52
5841,多達,59,55
5842,媒合,59,40
5843,大單,59,49
5844,多半,59,56
5845,場有,59,58
5846,在自,59,56
5847,國及,59,57
5848,司第,59,56
5849,受損,59,47
5850,台後,59,50
5851,利較,59,47
5852,司合,59,53
5853,力及,59,56
5854,利將,59,54
5855,前來,59,55
5856,券交,59,47
5857,元左,59,54
5858,光寶,59,19
5859,兼具,59,54
5860,個新,59,53
5861,來營,59,57
5862,係數,59,21
5863,一階,59,52
5864,付業,59,34
5865,三種,59,45
5866,任台,59,46
5867,以利,59,56
5868,也希,59,59
5869,一手,59,52
5870,不合,59,44
5871,一下,59,52
5872,雙雙,59,53
5873,金經,59,42
5874,部與,59,50
5875,都市,59,46
5876,這段,59,54
5877,連帶,59,56
5878,達人,59,39
5879,轉單,59,37
5880,身心,59,33
5881,跨界,59,44
5882,趣的,59,55
5883,資部,59,35
5884,資計,59,42
5885,該要,59,51
5886,託書,59,25
5887,計有,59,56
5888,行提,59,49
5889,表人,59,40
5890,融卡,59,25
5891,者有,59,54
5892,缺失,59,38
5893,紐行,59,22
5894,縣府,59,22
5895,精彩,59,57
5896,端的,59,56
5897,破百,59,52
5898,的跨,59,53
5899,的負,59,51
5900,的認,59,56
5901,的評,59,51
5902,的權,59,55
5903,用機,59,40
5904,理論,59,41
5905,生性,59,26
5906,略合,59,52
5907,率僅,59,57
5908,為金,59,56
5909,熊本,59,19
5910,爭優,59,54
5911,灣虎,59,13
5912,流行,59,41
5913,業系,59,37
5914,業服,59,42
5915,期減,59,45
5916,旅車,59,21
5917,果不,59,58
5918,有專,59,57
5919,早盤,59,50
5920,日正,59,56
5921,日期,59,49
5922,是受,59,57
5923,旅展,59,17
5924,拍賣,59,25
5925,所長,59,54
5926,態的,59,48
5927,戶可,59,54
5928,成分,59,49
5929,式進,59,57
5930,很少,58,52
5931,平日,58,42
5932,已獲,58,55
5933,度及,58,54
5934,布去,58,53
5935,對較,58,56
5936,少的,58,52
5937,將比,58,55
5938,對未,58,56
5939,客源,58,40
5940,對今,58,57
5941,大領,58,50
5942,外籍,58,37
5943,奇摩,58,13
5944,增實,58,39
5945,型基,58,35
5946,嘉義,58,31
5947,商發,58,29
5948,化銀,58,49
5949,吸收,58,42
5950,出高,58,56
5951,前董,58,52
5952,動物,58,30
5953,冷軋,58,30
5954,匯入,58,36
5955,務及,58,53
5956,到年,58,56
5957,價每,58,43
5958,入國,58,58
5959,信董,58,45
5960,價大,58,52
5961,仲裁,58,18
5962,中部,58,45
5963,來有,58,58
5964,交由,58,53
5965,係人,58,46
5966,件數,58,28
5967,京東,58,30
5968,人來,58,52
5969,上千,58,51
5970,高解,58,35
5971,高品,58,47
5972,陳正,58,19
5973,錯誤,58,45
5974,量也,58,58
5975,資與,58,55
5976,走低,58,50
5977,要開,58,55
5978,要進,58,54
5979,要考,58,55
5980,要將,58,56
5981,融股,58,26
5982,行建,58,19
5983,舒適,58,44
5984,與市,58,56
5985,聯強,58,10
5986,碼頭,58,25
5987,福團,58,13
5988,的雙,58,56
5989,的正,58,55
5990,產銷,58,47
5991,的印,58,54
5992,率領,58,55
5993,界先,58,29
5994,用不,58,48
5995,現最,58,54
5996,現實,58,40
5997,現亮,58,55
5998,牌上,58,51
5999,為營,58,56
6000,濟的,58,51
6001,為三,58,56
6002,法第,58,47
6003,海昨,58,40
6004,流動,58,53
6005,求不,58,56
6006,歲修,58,28
6007,業能,58,52
6008,業文,58,47
6009,有趣,58,48
6010,會統,58,53
6011,月盤,58,26
6012,是資,58,53
6013,板價,58,36
6014,效的,58,53
6015,早就,58,53
6016,是其,58,55
6017,時不,58,54
6018,新年,58,39
6019,排行,58,50
6020,播放,58,35
6021,戶訂,58,54
6022,感覺,58,57
6023,打工,58,19
6024,應求,58,49
6025,強項,58,55
6026,年電,58,54
6027,建材,57,24
6028,年相,57,55
6029,市府,57,35
6030,年不,57,56
6031,將陸,57,56
6032,將舉,57,55
6033,季表,57,53
6034,實是,57,56
6035,好處,57,50
6036,大跌,57,50
6037,委曾,57,55
6038,始出,57,50
6039,大小,57,53
6040,大主,57,51
6041,在蘋,57,53
6042,基期,57,49
6043,因檢,57,12
6044,型商,57,44
6045,器產,57,42
6046,均價,57,45
6047,在人,57,54
6048,在亞,57,44
6049,否能,57,52
6050,參訪,57,42
6051,哈佛,57,22
6052,及歐,57,54
6053,前預,57,53
6054,向國,57,54
6055,務發,57,55
6056,及人,57,51
6057,入門,57,47
6058,出生,57,48
6059,前大,57,55
6060,光洋,57,7
6061,利也,57,50
6062,價為,57,48
6063,光人,57,34
6064,備廠,57,45
6065,亞馬,57,31
6066,也跟,57,56
6067,三雄,57,28
6068,主計,57,36
6069,以此,57,53
6070,住宿,57,40
6071,人是,57,52
6072,但卻,57,53
6073,代來,57,54
6074,人代,57,36
6075,三位,57,42
6076,高額,57,45
6077,體大,57,49
6078,額高,57,52
6079,頂尖,57,48
6080,關資,57,50
6081,關切,57,53
6082,鍵技,57,43
6083,鋼材,57,35
6084,鋼品,57,29
6085,避開,57,51
6086,重回,57,50
6087,量不,57,55
6088,近的,57,53
6089,運展,57,53
6090,過三,57,55
6091,較少,57,53
6092,較佳,57,52
6093,車主,57,37
6094,資海,57,21
6095,資標,57,47
6096,許虞,57,29
6097,要發,57,52
6098,行新,57,51
6099,虞哲,57,29
6100,荷蘭,57,38
6101,能維,57,55
6102,與企,57,53
6103,能更,57,55
6104,而定,57,52
6105,而台,57,53
6106,策的,57,51
6107,端產,57,45
6108,票的,57,42
6109,硬碟,57,32
6110,的鴻,57,47
6111,的購,57,54
6112,瓶頸,57,51
6113,的期,57,51
6114,的想,57,55
6115,相互,57,54
6116,當於,57,55
6117,留意,57,49
6118,理業,57,43
6119,瑞士,57,44
6120,的T,57,45
6121,烈的,57,53
6122,洲的,57,44
6123,深化,57,50
6124,民生,57,44
6125,款人,57,30
6126,標價,57,36
6127,業已,57,55
6128,有點,57,47
6129,最關,57,54
6130,本益,57,36
6131,易量,57,37
6132,新開,57,51
6133,於金,57,55
6134,期投,57,52
6135,本不,57,57
6136,明星,57,44
6137,日新,57,38
6138,是上,57,53
6139,日也,57,56
6140,支應,57,51
6141,推進,57,49
6142,政務,57,54
6143,把關,57,43
6144,T產,57,35
6145,o奇,57,12
6146,應有,57,51
6147,戲劇,57,22
6148,應對,57,50
6149,年高,57,56
6150,彭博,56,45
6151,度來,56,52
6152,就開,56,53
6153,市多,56,19
6154,將超,56,52
6155,對全,56,52
6156,年E,56,46
6157,大展,56,44
6158,國總,56,51
6159,國安,56,23
6160,國國,56,50
6161,售後,56,47
6162,動金,56,39
6163,司機,56,34
6164,司中,56,55
6165,及全,56,51
6166,功率,56,43
6167,創產,56,41
6168,十多,56,49
6169,公里,56,40
6170,分紅,56,26
6171,制的,56,49
6172,卻不,56,55
6173,動性,56,50
6174,動向,56,49
6175,到明,56,52
6176,利不,56,53
6177,作關,56,54
6178,作開,56,49
6179,債殖,56,24
6180,傾向,56,49
6181,伸至,56,53
6182,併案,56,36
6183,並透,56,56
6184,併入,56,48
6185,一系,56,54
6186,以對,56,52
6187,一環,56,53
6188,付出,56,49
6189,高水,56,49
6190,須在,56,49
6191,靈活,56,47
6192,韓元,56,28
6193,鞏固,56,52
6194,長詹,56,47
6195,階手,56,41
6196,開的,56,52
6197,金山,56,31
6198,這場,56,49
6199,退場,56,39
6200,跨領,56,38
6201,車商,56,28
6202,足的,56,53
6203,負面,56,48
6204,路板,56,35
6205,證金,56,24
6206,證的,56,48
6207,計總,56,36
6208,行調,56,49
6209,行中,56,51
6210,薄膜,56,22
6211,聲音,56,40
6212,與各,56,55
6213,與南,56,45
6214,美食,56,39
6215,而有,56,55
6216,與A,56,47
6217,績將,56,50
6218,終止,56,42
6219,網友,56,35
6220,線下,56,47
6221,科股,56,25
6222,的遊,56,38
6223,的系,56,46
6224,的條,56,50
6225,產規,56,42
6226,的土,56,46
6227,由中,56,51
6228,球半,56,44
6229,球化,56,44
6230,爆炸,56,40
6231,為每,56,52
6232,漲至,56,39
6233,為下,56,54
6234,測產,56,34
6235,流的,56,53
6236,求量,56,46
6237,灣I,56,40
6238,海內,56,49
6239,比如,56,45
6240,業需,56,50
6241,業董,56,44
6242,業協,56,49
6243,業內,56,48
6244,本金,56,41
6245,望逐,56,51
6246,會討,56,51
6247,期臨,56,31
6248,暫緩,56,43
6249,期定,56,25
6250,是看,56,56
6251,收視,56,22
6252,有中,56,52
6253,日為,56,50
6254,昱晶,56,27
6255,於未,56,56
6256,時可,56,52
6257,日常,56,44
6258,O百,56,23
6259,G用,56,25
6260,成股,56,44
6261,房仲,56,20
6262,志聖,56,4
6263,年達,56,51
6264,心態,55,49
6265,從今,55,53
6266,家隊,55,24
6267,工人,55,43
6268,寒舍,55,11
6269,少有,55,51
6270,孩童,55,28
6271,客率,55,26
6272,學的,55,49
6273,大資,55,47
6274,媽媽,55,32
6275,增設,55,45
6276,大盤,55,47
6277,大成,55,44
6278,大商,55,55
6279,在財,55,48
6280,場所,55,45
6281,場將,55,55
6282,四維,55,18
6283,場占,55,52
6284,在北,55,47
6285,售通,55,47
6286,品生,55,36
6287,喊出,55,50
6288,區總,55,47
6289,到高,55,52
6290,向下,55,49
6291,加的,55,49
6292,內金,55,42
6293,先農,55,28
6294,匯出,55,29
6295,務區,55,12
6296,務上,55,53
6297,動中,55,52
6298,到影,55,53
6299,兩款,55,47
6300,出大,55,53
6301,傳聞,55,46
6302,前二,55,48
6303,其在,55,54
6304,價收,55,53
6305,以電,55,51
6306,億台,55,41
6307,備幹,55,28
6308,僅在,55,53
6309,人身,55,44
6310,倍數,55,47
6311,傑出,55,42
6312,互補,55,46
6313,個大,55,51
6314,來更,55,53
6315,一連,55,54
6316,信商,55,33
6317,一股,55,50
6318,事案,55,45
6319,二手,55,19
6320,以內,55,50
6321,也從,55,55
6322,三席,55,35
6323,中低,55,40
6324,不便,55,47
6325,三代,55,38
6326,三井,55,19
6327,馬遜,55,29
6328,高出,55,50
6329,頻譜,55,23
6330,首席,55,52
6331,首創,55,52
6332,顯然,55,54
6333,類型,55,49
6334,電與,55,44
6335,隨即,55,52
6336,部主,55,53
6337,這三,55,50
6338,跌至,55,47
6339,身上,55,44
6340,賣給,55,45
6341,賣的,55,52
6342,財委,55,36
6343,變更,55,41
6344,要把,55,54
6345,裕民,55,13
6346,要供,55,51
6347,行列,55,52
6348,與當,55,54
6349,與創,55,51
6350,與上,55,49
6351,至五,55,50
6352,續走,55,48
6353,給台,55,46
6354,究竟,55,50
6355,科等,55,51
6356,種子,55,42
6357,稅務,55,29
6358,的軟,55,42
6359,的百,55,49
6360,的戰,55,46
6361,的天,55,46
6362,當成,55,45
6363,用手,55,47
6364,為鴻,55,47
6365,潘健,55,11
6366,權案,55,40
6367,樂園,55,33
6368,有重,55,51
6369,東的,55,49
6370,林明,55,22
6371,桂先,55,28
6372,是與,55,53
6373,整頓,55,46
6374,望帶,55,53
6375,書店,55,19
6376,會加,55,49
6377,期以,55,52
6378,據資,55,52
6379,日光,55,35
6380,接連,55,50
6381,收創,55,47
6382,投影,55,21
6383,技專,55,30
6384,技人,55,32
6385,打出,55,52
6386,徵求,55,32
6387,微型,54,34
6388,年正,54,53
6389,建商,54,25
6390,年展,54,47
6391,師指,54,51
6392,已完,54,51
6393,專用,54,42
6394,富的,54,50
6395,對岸,54,38
6396,導小,54,23
6397,季有,54,51
6398,安定,54,30
6399,外觀,54,53
6400,增逾,54,50
6401,基準,54,45
6402,場域,54,47
6403,在現,54,48
6404,員說,54,46
6405,品結,54,43
6406,可觀,54,50
6407,可看,54,49
6408,周末,54,41
6409,台日,54,29
6410,原有,54,53
6411,及工,54,45
6412,同創,54,48
6413,動業,54,46
6414,內銷,54,39
6415,先行,54,49
6416,價競,54,44
6417,前中,54,52
6418,列印,54,26
6419,切割,54,39
6420,公尺,54,37
6421,信評,54,23
6422,依賴,54,50
6423,億光,54,17
6424,仍處,54,53
6425,事處,54,38
6426,交給,54,52
6427,之處,54,53
6428,介於,54,46
6429,不等,54,50
6430,事故,54,32
6431,也未,54,51
6432,一片,54,49
6433,以做,54,50
6434,人及,54,50
6435,且有,54,54
6436,且在,54,52
6437,一企,54,28
6438,鼎興,54,13
6439,點在,54,54
6440,領袖,54,40
6441,飽和,54,48
6442,需的,54,53
6443,長久,54,48
6444,重申,54,48
6445,選董,54,44
6446,連假,54,36
6447,觸角,54,45
6448,視產,54,37
6449,製藥,54,32
6450,行等,54,52
6451,華郵,54,27
6452,與高,54,52
6453,與成,54,51
6454,聯邦,54,35
6455,與保,54,47
6456,自創,54,30
6457,老化,54,38
6458,續加,54,46
6459,續兩,54,51
6460,粉絲,54,36
6461,篩選,54,42
6462,端服,54,32
6463,等公,54,52
6464,移民,54,16
6465,的體,54,48
6466,登錄,54,40
6467,的立,54,47
6468,的教,54,48
6469,發團,54,45
6470,界第,54,49
6471,登台,54,36
6472,物稅,54,26
6473,版權,54,22
6474,灣高,54,38
6475,用A,54,45
6476,為客,54,51
6477,為兩,54,51
6478,油站,54,17
6479,次為,54,48
6480,步成,54,52
6481,模型,54,26
6482,望達,54,49
6483,會繼,54,51
6484,是開,54,54
6485,期發,54,48
6486,月產,54,42
6487,旗銀,54,25
6488,明表,54,46
6489,有投,54,51
6490,有待,54,49
6491,會去,54,53
6492,是每,54,49
6493,是業,54,53
6494,數百,54,48
6495,數為,54,49
6496,明專,54,14
6497,方合,54,52
6498,政大,54,33
6499,探討,54,46
6500,擴建,54,43
6501,收回,54,42
6502,擔憂,54,53
6503,D的,54,37
6504,搭上,54,52
6505,戶端,54,46
6506,抱持,54,52
6507,手工,54,18
6508,才培,54,50
6509,成大,54,43
6510,彌補,54,51
6511,度較,54,51
6512,強烈,53,48
6513,從小,53,51
6514,康的,53,45
6515,得國,53,52
6516,年提,53,50
6517,幫忙,53,50
6518,度也,53,53
6519,市後,53,46
6520,峰會,53,40
6521,將維,53,52
6522,對產,53,49
6523,展方,53,50
6524,小孩,53,42
6525,多頭,53,45
6526,境電,53,22
6527,奠定,53,51
6528,大哥,53,36
6529,在資,53,50
6530,在行,53,50
6531,塵器,53,8
6532,團營,53,46
6533,售額,53,35
6534,地價,53,28
6535,團創,53,48
6536,口車,53,20
6537,及行,53,48
6538,司發,53,46
6539,司業,53,51
6540,合政,53,44
6541,吸塵,53,8
6542,司內,53,50
6543,創的,53,48
6544,入電,53,46
6545,入選,53,32
6546,力支,53,48
6547,動工,53,47
6548,加分,53,46
6549,公園,53,29
6550,以達,53,47
6551,個工,53,43
6552,中間,53,48
6553,享經,53,32
6554,但未,53,53
6555,以新,53,50
6556,例來,53,52
6557,中科,53,28
6558,久的,53,51
6559,來三,53,47
6560,人或,53,49
6561,主攻,53,50
6562,黨政,53,28
6563,體電,53,35
6564,首要,53,53
6565,餘分,53,33
6566,電量,53,36
6567,關規,53,48
6568,險控,53,38
6569,開工,53,44
6570,開展,53,49
6571,長何,53,49
6572,遭遇,53,47
6573,金成,53,44
6574,選舉,53,33
6575,返鄉,53,26
6576,部次,53,49
6577,達標,53,44
6578,過多,53,50
6579,轉任,53,43
6580,豐案,53,34
6581,資企,53,39
6582,讓更,53,49
6583,評比,53,27
6584,解僱,53,11
6585,要先,53,50
6586,行一,53,50
6587,臺銀,53,8
6588,臨的,53,49
6589,與歐,53,43
6590,花了,53,49
6591,與分,53,42
6592,老年,53,34
6593,職位,53,44
6594,義務,53,40
6595,精進,53,44
6596,組廠,53,40
6597,簡稱,53,43
6598,的限,53,49
6599,的門,53,46
6600,研擬,53,46
6601,的配,53,46
6602,看準,53,49
6603,癌細,53,20
6604,直整,53,44
6605,當重,53,51
6606,的歷,53,49
6607,的持,53,46
6608,畢竟,53,51
6609,的因,53,53
6610,略投,53,43
6611,現貨,53,33
6612,疏失,53,36
6613,產後,53,39
6614,由國,53,42
6615,現的,53,49
6616,理專,53,37
6617,片出,53,38
6618,營利,53,42
6619,營事,53,34
6620,灣業,53,45
6621,為他,53,47
6622,清潔,53,28
6623,注重,53,47
6624,注資,53,44
6625,檢驗,53,37
6626,波及,53,50
6627,此不,53,53
6628,業整,53,48
6629,業市,53,48
6630,棄物,53,25
6631,業來,53,49
6632,查結,53,39
6633,會面,53,51
6634,森國,53,10
6635,會跟,53,45
6636,是關,53,49
6637,政黨,53,45
6638,本媒,53,41
6639,收集,53,39
6640,有太,53,53
6641,月大,53,49
6642,有七,53,52
6643,數約,53,47
6644,收與,53,46
6645,是專,53,47
6646,是如,53,50
6647,新制,53,30
6648,扭轉,53,47
6649,損害,53,38
6650,推手,53,44
6651,持成,53,51
6652,拿出,53,50
6653,慢慢,53,52
6654,式開,53,52
6655,快的,53,46
6656,廈門,53,33
6657,年陸,53,52
6658,年薪,52,33
6659,延攬,52,44
6660,度提,52,47
6661,引力,52,45
6662,引人,52,50
6663,年完,52,50
6664,廠中,52,49
6665,工權,52,44
6666,將透,52,49
6667,展至,52,49
6668,季起,52,50
6669,屬機,52,31
6670,客的,52,43
6671,學家,52,32
6672,多萬,52,46
6673,妝品,52,26
6674,大地,52,43
6675,外公,52,47
6676,增強,52,49
6677,回答,52,46
6678,國最,52,48
6679,向金,52,46
6680,合適,52,42
6681,可讓,52,50
6682,可證,52,22
6683,品為,52,51
6684,句話,52,45
6685,區隔,52,46
6686,匯銀,52,21
6687,告書,52,19
6688,司為,52,49
6689,及東,52,44
6690,前開,52,46
6691,南政,52,23
6692,司今,52,51
6693,可享,52,43
6694,到日,52,49
6695,內線,52,26
6696,剛好,52,47
6697,先的,52,51
6698,價約,52,47
6699,信驊,52,11
6700,前主,52,52
6701,入全,52,46
6702,以高,52,51
6703,保時,52,13
6704,不適,52,46
6705,併後,52,39
6706,他是,52,45
6707,下班,52,37
6708,也指,52,50
6709,不想,52,49
6710,三商,52,27
6711,且不,52,50
6712,三人,52,39
6713,領頭,52,43
6714,長職,52,43
6715,關法,52,45
6716,鍵的,52,48
6717,銀也,52,45
6718,金來,52,43
6719,軌道,52,46
6720,造一,52,51
6721,資投,52,27
6722,要達,52,49
6723,講座,52,39
6724,計程,52,26
6725,調幅,52,23
6726,覽會,52,35
6727,融圈,52,40
6728,落幕,52,46
6729,萬件,52,31
6730,與自,52,48
6731,致茂,52,6
6732,至第,52,48
6733,與營,52,49
6734,與消,52,48
6735,色彩,52,46
6736,腦展,52,38
6737,能以,52,51
6738,而出,52,46
6739,者來,52,50
6740,絕不,52,50
6741,筆記,52,35
6742,端運,52,40
6743,管的,52,47
6744,程車,52,26
6745,第七,52,35
6746,立刻,52,50
6747,神經,52,33
6748,短線,52,39
6749,的貨,52,43
6750,的潛,52,49
6751,的後,52,51
6752,的定,52,48
6753,的報,52,49
6754,的協,52,49
6755,的先,52,49
6756,異業,52,43
6757,當有,52,50
6758,由原,52,43
6759,理暨,52,36
6760,獲獎,52,35
6761,率及,52,51
6762,灣面,52,32
6763,牌客,52,40
6764,為產,52,49
6765,漲的,52,46
6766,活化,52,41
6767,每人,52,46
6768,業要,52,40
6769,業版,52,40
6770,業技,52,48
6771,本點,52,28
6772,望維,52,46
6773,晶華,52,23
6774,果在,52,46
6775,會時,52,47
6776,望持,52,50
6777,本就,52,51
6778,望受,52,50
6779,月可,52,47
6780,有保,52,43
6781,擅長,52,44
6782,有什,52,44
6783,時捷,52,13
6784,易案,52,41
6785,於求,52,45
6786,放比,52,27
6787,於前,52,47
6788,擬定,52,51
6789,掌控,52,50
6790,推展,52,47
6791,持一,52,51
6792,抑制,52,36
6793,成台,52,46
6794,應不,52,50
6795,建言,52,35
6796,帶進,51,46
6797,度將,51,50
6798,度大,51,49
6799,度出,51,48
6800,工控,51,28
6801,對銀,51,41
6802,季虧,51,41
6803,審理,51,29
6804,實業,51,35
6805,寬庭,51,1
6806,客層,51,41
6807,家大,51,46
6808,定基,51,28
6809,家代,51,37
6810,宣傳,51,47
6811,多角,51,39
6812,場銷,51,46
6813,如期,51,39
6814,場與,51,45
6815,國金,51,39
6816,多以,51,49
6817,圖書,51,16
6818,在成,51,50
6819,困擾,51,47
6820,在同,51,49
6821,國品,51,34
6822,司資,51,44
6823,取的,51,49
6824,品也,51,49
6825,化經,51,44
6826,周二,51,43
6827,加至,51,47
6828,務為,51,50
6829,公頃,51,31
6830,優點,51,46
6831,劇烈,51,49
6832,動新,51,50
6833,券的,51,39
6834,化妝,51,29
6835,利王,51,46
6836,十個,51,49
6837,務報,51,44
6838,判決,51,25
6839,元股,51,36
6840,到場,51,48
6841,出境,51,23
6842,價比,51,46
6843,供過,51,44
6844,伴隨,51,46
6845,但要,51,49
6846,些都,51,48
6847,三項,51,48
6848,但沒,51,51
6849,低檔,51,45
