編號,詞,TF,DF
1224,補助,2710,1340
1225,台鐵,2709,776
1226,長張,2708,2448
1227,真的,2707,2260
1228,運用,2706,2167
1229,引起,2706,2404
1230,年減,2703,1623
1231,代力,2703,1311
1232,要有,2699,2279
1233,文哲,2696,890
1234,法新,2695,2428
1235,下一,2689,2303
1236,陸客,2685,982
1237,伊斯,2677,1425
1238,完整,2674,2243
1239,是國,2673,2364
1240,與中,2672,2181
1241,盈餘,2672,1444
1242,的電,2672,2099
1243,前總,2664,2019
1244,有很,2661,2275
1245,促進,2661,2155
1246,彰化,2659,1457
1247,轉中,2654,654
1248,一家,2654,2165
1249,有利,2651,2153
1250,之外,2649,2412
1251,住宅,2644,1154
1252,設立,2643,2019
1253,大漲,2642,1722
1254,高中,2636,1276
1255,軍事,2636,1537
1256,析師,2632,2026
1257,持有,2630,1809
1258,天的,2630,2369
1259,在臉,2630,2087
1260,午在,2628,2545
1261,值得,2628,2402
1262,起至,2625,2345
1263,任務,2623,1766
1264,操作,2619,1934
1265,反應,2619,2064
1266,電影,2617,1185
1267,自然,2617,1962
1268,發出,2613,2204
1269,股權,2612,1457
1270,行程,2611,1802
1271,聯邦,2611,1793
1272,緊急,2610,1925
1273,大樓,2610,1477
1274,信用,2604,1223
1275,納入,2603,1850
1276,兒童,2603,1142
1277,也在,2602,2488
1278,短期,2599,2056
1279,引述,2599,2210
1280,矽品,2597,498
1281,元大,2595,1465
1282,基地,2589,1487
1283,震盪,2588,1864
1284,走勢,2588,1929
1285,財報,2585,1757
1286,的美,2584,2213
1287,國安,2583,1322
1288,海軍,2582,1064
1289,將有,2580,2289
1290,偏東,2580,538
1291,涉及,2577,2091
1292,而言,2575,2264
1293,談判,2574,1365
1294,紀念,2574,1361
1295,名單,2574,1671
1296,堅持,2572,1946
1297,海洋,2571,1226
1298,近日,2570,2274
1299,萬美,2570,1427
1300,原住,2570,744
1301,公路,2568,1174
1302,進步,2562,2141
1303,採用,2562,1903
1304,她說,2556,1929
1305,也要,2556,2281
1306,醫師,2555,1195
1307,的投,2553,1996
1308,薪資,2552,1258
1309,類股,2549,1511
1310,質詢,2548,1720
1311,商務,2548,1479
1312,主權,2545,1434
1313,計算,2542,1844
1314,時的,2542,2301
1315,高鐵,2539,801
1316,民的,2538,2057
1317,市的,2534,2129
1318,羅斯,2533,1376
1319,日至,2532,2069
1320,協調,2530,1836
1321,肯定,2529,2057
1322,級晨,2524,620
1323,每天,2523,1943
1324,協定,2523,1205
1325,如今,2518,2190
1326,遊客,2517,1232
1327,時候,2517,2079
1328,同步,2517,2178
1329,確實,2516,2213
1330,有意,2513,2169
1331,度的,2512,2246
1332,統蔡,2511,2270
1333,輕人,2510,1474
1334,農委,2507,1182
1335,老師,2506,1269
1336,教師,2506,907
1337,如此,2505,2283
1338,園區,2504,1363
1339,典禮,2502,1778
1340,管制,2501,1520
1341,府的,2500,2125
1342,等人,2498,2183
1343,成果,2498,2029
1344,人在,2498,2230
1345,令人,2494,2238
1346,年成,2492,1982
1347,的基,2491,2100
1348,下降,2491,1847
1349,參考,2486,2234
1350,務部,2483,1394
1351,虧損,2482,1346
1352,照片,2481,1466
1353,東縣,2480,1347
1354,午後,2480,658
1355,在立,2479,2181
1356,能會,2477,1996
1357,就職,2477,1371
1358,台塑,2477,722
1359,航班,2475,1146
1360,搭配,2475,1982
1361,規範,2473,1769
1362,案件,2471,1684
1363,簽署,2470,1611
1364,物聯,2469,1175
1365,巴西,2468,780
1366,依據,2468,2141
1367,高階,2467,1689
1368,外匯,2465,1451
1369,在全,2465,2208
1370,危機,2463,1851
1371,共有,2463,2213
1372,監督,2461,1835
1373,看法,2459,2143
1374,只能,2459,2167
1375,陽能,2457,843
1376,主動,2456,1959
1377,天公,2454,2269
1378,咖啡,2453,795
1379,不滿,2453,1906
1380,體報,2450,2130
1381,美股,2450,1572
1382,移民,2449,1088
1383,這麼,2446,2082
1384,免費,2445,1581
1385,優於,2443,1894
1386,感到,2439,2075
1387,屬於,2437,2146
1388,設施,2432,1601
1389,人次,2432,1269
1390,即使,2431,2194
1391,軟體,2427,1424
1392,連結,2426,1578
1393,能在,2425,2246
1394,給予,2424,2069
1395,各界,2422,2036
1396,是為,2421,2129
1397,在一,2420,2168
1398,也說,2418,2225
1399,選民,2417,1239
1400,保持,2415,2026
1401,到台,2413,1970
1402,每個,2412,2067
1403,的意,2411,2151
1404,登場,2404,2094
1405,取消,2403,1553
1406,倫敦,2403,1547
1407,證實,2402,2043
1408,排除,2401,1992
1409,的原,2400,2179
1410,估計,2400,1983
1411,受傷,2398,1742
1412,運作,2397,1946
1413,分點,2389,1354
1414,會表,2388,1985
1415,成績,2387,1694
1416,主黨,2385,1342
1417,虛擬,2383,1117
1418,是有,2383,2173
1419,交量,2382,1683
1420,做出,2381,2037
1421,海域,2380,1226
1422,於台,2380,2185
1423,參選,2380,1347
1424,後來,2376,2070
1425,一位,2374,1959
1426,部地,2373,1039
1427,檢查,2370,1517
1428,學者,2367,1730
1429,長李,2366,2140
1430,最佳,2365,1769
1431,後一,2362,2044
1432,南轉,2362,487
1433,不只,2361,2154
1434,駕駛,2355,1164
1435,百貨,2355,952
1436,西亞,2353,1369
1437,還要,2350,2145
1438,情形,2343,2025
1439,程中,2340,2067
1440,的學,2338,1726
1441,飛機,2336,1264
1442,行情,2335,1541
1443,園市,2335,1570
1444,持股,2333,1305
1445,訪時,2332,2132
1446,領袖,2330,1539
1447,議會,2330,1227
1448,同樣,2330,2125
1449,這一,2328,1983
1450,約新,2328,1870
1451,日的,2328,2010
1452,時也,2328,2219
1453,兩人,2328,1646
1454,面的,2327,2118
1455,下雷,2327,317
1456,台商,2326,969
1457,陰局,2324,440
1458,核心,2324,1874
1459,是中,2324,2035
1460,使得,2324,2056
1461,低於,2323,1838
1462,犯罪,2321,1226
1463,貨量,2319,1170
1464,家人,2319,1680
1465,當天,2318,1828
1466,才會,2318,2097
1467,就有,2318,2120
1468,將是,2317,2054
1469,各項,2316,1985
1470,至中,2311,896
1471,收在,2308,1369
1472,上述,2308,2122
1473,提名,2307,1077
1474,人權,2307,1346
1475,黨總,2304,1862
1476,法案,2302,1257
1477,角色,2301,1899
1478,程度,2301,1941
1479,不知,2299,1994
1480,同的,2298,1997
1481,不當,2298,1243
1482,年全,2296,1917
1483,數量,2294,1731
1484,品的,2294,1930
1485,個百,2294,1314
1486,廣告,2292,966
1487,全部,2291,1984
1488,發揮,2290,2015
1489,拿大,2288,1059
1490,得到,2288,2025
1491,併購,2287,1089
1492,原油,2285,909
1493,外國,2284,1553
1494,開幕,2283,1612
1495,解釋,2283,1945
1496,並非,2282,2055
1497,關心,2281,1870
1498,的目,2281,2030
1499,理人,2281,1654
1500,測試,2280,1326
1501,總理,2279,1580
1502,通知,2278,1697
1503,支援,2278,1615
1504,捷運,2278,918
1505,加速,2278,1844
1506,領先,2275,1720
1507,黨的,2274,1596
1508,推廣,2273,1724
1509,優先,2272,1719
1510,有霧,2271,386
1511,代理,2271,1506
1512,斯蘭,2270,1101
1513,加拿,2270,1041
1514,累積,2268,1813
1515,正義,2266,1235
1516,餐廳,2263,1134
1517,變成,2263,1910
1518,善政,2261,812
1519,在新,2260,2001
1520,是最,2257,2073
1521,幣兌,2255,1251
1522,概念,2254,1733
1523,接近,2254,1979
1524,張善,2253,802
1525,為國,2252,2015
1526,樂觀,2251,1846
1527,支出,2250,1524
1528,是全,2249,2050
1529,更是,2246,2068
1530,器人,2246,717
1531,聯準,2243,1418
1532,特色,2241,1718
1533,山區,2239,1325
1534,耳其,2236,726
1535,土耳,2236,726
1536,於今,2234,2079
1537,採購,2230,1324
1538,他認,2230,1960
1539,昨日,2229,1633
1540,定要,2229,1879
1541,了一,2229,1981
1542,居民,2227,1406
1543,大眾,2226,1778
1544,主辦,2226,1655
1545,反映,2223,1903
1546,俄羅,2222,1228
1547,困難,2221,1858
1548,級下,2219,616
1549,再次,2219,1973
1550,統候,2218,1527
1551,布的,2217,2020
1552,個國,2217,1794
1553,都在,2215,2061
1554,課程,2215,1130
1555,準會,2211,1422
1556,心的,2210,1993
1557,司的,2210,1816
1558,發電,2209,893
1559,上升,2206,1630
1560,存在,2205,1824
1561,統大,2204,1723
1562,貸款,2202,1006
1563,爭力,2201,1706
1564,國務,2201,1509
1565,工具,2199,1547
1566,停止,2199,1676
1567,人都,2195,1987
1568,很大,2192,1946
1569,路透,2189,1916
1570,計劃,2188,1620
1571,實境,2187,956
1572,黨籍,2186,1530
1573,別是,2186,2003
1574,雲林,2185,1310
1575,巴黎,2182,1251
1576,統的,2181,1874
1577,但他,2181,1996
1578,運輸,2179,1436
1579,法官,2177,886
1580,名的,2177,1939
1581,應鏈,2172,1460
1582,鋼鐵,2170,936
1583,到的,2169,1948
1584,會後,2168,1970
1585,對話,2168,1358
1586,根本,2167,1823
1587,澎湖,2166,1401
1588,波動,2165,1530
1589,展的,2165,1862
1590,長率,2164,1344
1591,當然,2162,1859
1592,醫學,2160,1171
1593,債券,2160,790
1594,氣溫,2159,1561
1595,日報,2159,1705
1596,不再,2158,1888
1597,生態,2156,1299
1598,兩年,2156,1840
1599,個股,2155,1326
1600,便利,2155,1548
1601,考試,2153,730
1602,然而,2153,1929
1603,權利,2151,1546
1604,有所,2151,1946
1605,將持,2151,1937
1606,人選,2151,1388
1607,澳洲,2149,1188
1608,日上,2149,1916
1609,沿海,2146,757
1610,零售,2144,1274
1611,合理,2144,1706
1612,排名,2143,1244
1613,柯林,2141,947
1614,馬來,2139,1216
1615,開會,2137,1640
1616,速度,2137,1752
1617,副主,2137,1645
1618,不動,2137,1221
1619,文件,2136,1272
1620,致詞,2135,1710
1621,凌晨,2132,1683
1622,林頓,2129,943
1623,創意,2129,1332
1624,生命,2128,1491
1625,爆炸,2128,1036
1626,大多,2126,1906
1627,唯一,2126,1894
1628,能有,2123,1978
1629,公務,2122,1212
1630,遭到,2121,1783
1631,大利,2120,1273
1632,他在,2120,1924
1633,顧問,2119,1598
1634,病毒,2119,599
1635,最重,2118,1900
1636,年內,2117,1711
1637,投信,2114,1108
1638,表演,2113,1350
1639,專利,2113,631
1640,在南,2113,1483
1641,豐銀,2112,735
1642,所得,2112,1106
1643,社區,2111,1176
1644,旺季,2111,1540
1645,具體,2111,1782
1646,早盤,2110,1560
1647,意願,2110,1704
1648,高層,2109,1616
1649,望能,2108,1874
1650,地的,2108,1880
1651,上班,2108,1291
1652,九二,2108,875
1653,最好,2106,1822
1654,距離,2104,1800
1655,威脅,2101,1652
1656,律師,2097,1302
1657,子公,2095,1448
1658,局表,2091,1665
1659,絕對,2090,1759
1660,該公,2089,1528
1661,有更,2087,1873
1662,幾年,2084,1856
1663,整個,2083,1837
1664,離開,2081,1748
1665,明確,2080,1821
1666,淨利,2079,1177
1667,大立,2079,929
1668,開出,2078,1462
1669,為何,2077,1760
1670,轉東,2076,599
1671,業發,2076,1615
1672,義大,2075,1102
1673,後純,2073,996
1674,陸的,2071,1659
1675,售價,2071,1300
1676,男子,2068,1142
1677,是大,2066,1892
1678,收益,2064,1098
1679,陸國,2063,1491
1680,經費,2061,1352
1681,效果,2060,1672
1682,空服,2058,632
1683,意義,2058,1736
1684,高約,2057,258
1685,收到,2057,1508
1686,台新,2057,763
1687,本的,2056,1795
1688,方法,2056,1651
1689,道路,2055,1356
1690,來西,2055,1177
1691,世代,2055,1343
1692,高峰,2051,1606
1693,的立,2051,1711
1694,每公,2049,623
1695,南向,2049,840
1696,感受,2048,1734
1697,都可,2047,1855
1698,真正,2046,1731
1699,製作,2045,1379
1700,元以,2045,1430
1701,今晚,2045,1694
1702,部隊,2042,1048
1703,動產,2042,1144
1704,立光,2041,896
1705,新增,2041,1546
1706,有可,2039,1866
1707,拿馬,2039,704
1708,巴拿,2039,703
1709,多次,2038,1830
1710,證明,2037,1582
1711,集中,2036,1634
1712,一點,2036,1744
1713,務的,2034,1819
1714,正面,2033,1748
1715,交金,2033,1087
1716,日公,2031,1903
1717,會長,2028,1248
1718,主義,2028,1348
1719,航線,2022,821
1720,陸委,2021,810
1721,造業,2021,1000
1722,聯發,2021,782
1723,設置,2020,1460
1724,地位,2020,1666
1725,即可,2017,1727
1726,信託,2016,878
1727,戰略,2015,1366
1728,讓人,2014,1756
1729,廣播,2014,1591
1730,家屬,2014,1082
1731,同仁,2014,1235
1732,地點,2010,1650
1733,大使,2010,1268
1734,也沒,2010,1822
1735,競選,2009,1411
1736,效率,2009,1555
1737,組成,2006,1702
1738,的選,2005,1608
1739,公會,2004,1080
1740,藉由,2003,1843
1741,內閣,2003,1153
1742,市占,2002,1279
1743,交接,2002,941
1744,的小,2000,1662
1745,案的,2000,1703
1746,據了,1999,1761
1747,灣大,1998,1121
1748,晶圓,1997,831
1749,升值,1996,1165
1750,做好,1996,1667
1751,禁止,1995,1293
1752,發的,1994,1750
1753,的法,1994,1635
1754,財產,1993,1180
1755,登記,1992,1092
1756,歐元,1990,1171
1757,一路,1989,1631
1758,發科,1988,752
1759,母親,1988,1059
1760,逐步,1987,1718
1761,主因,1987,1779
1762,列車,1984,837
1763,像是,1983,1772
1764,貶值,1982,1206
1765,提前,1982,1509
1766,演說,1981,1181
1767,校長,1981,1233
1768,雷陣,1980,315
1769,管機,1980,1494
1770,內外,1980,1706
1771,強烈,1979,1650
1772,現象,1978,1623
1773,員的,1977,1702
1774,年將,1976,1751
1775,慧型,1974,1189
1776,美食,1973,1013
1777,現有,1973,1746
1778,隨後,1971,1822
1779,用電,1971,1011
1780,春節,1969,1181
1781,類似,1968,1766
1782,的支,1968,1666
1783,就能,1968,1701
1784,黃金,1967,1013
1785,意的,1967,1813
1786,思考,1967,1592
1787,啟惠,1967,488
1788,翁啟,1966,488
1789,有多,1966,1828
1790,出發,1965,1530
1791,更加,1964,1784
1792,抵達,1964,1544
1793,展出,1961,1214
1794,對中,1960,1632
1795,及其,1960,1724
1796,找到,1959,1618
1797,考生,1958,547
1798,的作,1954,1643
1799,的合,1953,1671
1800,報名,1953,1006
1801,統當,1950,1673
1802,榮航,1950,539
1803,還沒,1949,1741
1804,預報,1948,1194
1805,的風,1948,1679
1806,說法,1946,1640
1807,公民,1946,1281
1808,不一,1944,1718
1809,前在,1943,1852
1810,永續,1942,1166
1811,年在,1940,1742
1812,二共,1940,823
1813,車輛,1939,1143
1814,國脫,1938,1110
1815,及國,1937,1727
1816,國中,1934,1175
1817,辦的,1933,1763
1818,的可,1933,1727
1819,不應,1933,1587
1820,體的,1932,1697
1821,的外,1932,1636
1822,國道,1931,738
1823,升級,1929,1370
1824,的決,1928,1670
1825,最快,1928,1601
1826,保守,1928,1450
1827,車站,1927,971
1828,更有,1927,1770
1829,普的,1926,1154
1830,適合,1925,1630
1831,海峽,1923,1126
1832,發動,1922,1371
1833,也就,1922,1772
1834,次長,1920,1512
1835,年初,1917,1666
1836,服員,1914,613
1837,適用,1912,1304
1838,華電,1912,676
1839,回到,1910,1701
1840,兩國,1910,1196
1841,與會,1909,1484
1842,國經,1908,1405
1843,父親,1906,1049
1844,年起,1906,1674
1845,審議,1906,1126
1846,院院,1903,1478
1847,依法,1903,1382
1848,阿里,1901,680
1849,時晴,1900,416
1850,理的,1898,1705
1851,普遍,1898,1739
1852,是由,1898,1766
1853,獎號,1897,633
1854,是他,1897,1651
1855,的前,1895,1710
1856,晚上,1893,1554
1857,她的,1893,1410
1858,總部,1892,1394
1859,天開,1892,1724
1860,製程,1891,983
1861,日開,1891,1649
1862,電池,1890,794
1863,紛紛,1890,1736
1864,位置,1890,1662
1865,合法,1889,1369
1866,衛福,1888,1018
1867,本周,1886,1395
1868,效應,1886,1542
1869,年後,1885,1634
1870,關的,1884,1719
1871,買超,1883,849
1872,壽險,1883,646
1873,的金,1882,1574
1874,福部,1881,1016
1875,加碼,1879,1280
1876,代工,1879,1182
1877,股利,1878,980
1878,全新,1878,1426
1879,部表,1876,1433
1880,東協,1876,779
1881,公園,1876,1020
1882,的市,1874,1614
1883,機的,1874,1565
1884,石油,1872,994
1885,形成,1871,1604
1886,長王,1870,1717
1887,獎金,1870,949
1888,為止,1870,1731
1889,任總,1870,1449
1890,前一,1866,1605
1891,高於,1865,1590
1892,雨有,1865,377
1893,國聯,1865,1620
1894,周邊,1864,1392
1895,作收,1864,970
1896,房價,1863,709
1897,負擔,1862,1405
1898,社群,1861,1347
1899,日舉,1860,1763
1900,上台,1858,1596
1901,行車,1857,942
1902,會將,1856,1690
1903,決策,1855,1377
1904,況下,1853,1724
1905,房市,1851,777
1906,難民,1850,507
1907,中有,1850,1703
1908,三個,1850,1537
1909,來將,1847,1705
1910,的規,1846,1649
1911,不如,1845,1627
1912,股今,1844,1431
1913,法務,1844,929
1914,但在,1844,1778
1915,軍方,1843,1067
1916,時報,1839,1496
1917,每日,1838,1462
1918,月合,1838,1227
1919,能是,1837,1669
1920,不但,1837,1654
1921,杜特,1836,405
1922,新產,1836,1372
1923,家長,1836,969
1924,先進,1836,1390
1925,並且,1836,1643
1926,也能,1835,1677
1927,處分,1833,1086
1928,一致,1833,1539
1929,會是,1832,1677
1930,餐飲,1829,973
1931,這也,1829,1727
1932,疾病,1829,1000
1933,不願,1828,1633
1934,疑慮,1827,1567
1935,特蒂,1827,403
1936,樂陞,1827,403
1937,民族,1826,808
1938,實驗,1825,1077
1939,公益,1825,895
1940,民航,1824,776
1941,一方,1824,1386
1942,的交,1822,1540
1943,的消,1821,1582
1944,申報,1821,730
1945,是以,1820,1680
1946,傷害,1820,1353
1947,一代,1819,1293
1948,現行,1818,1441
1949,對象,1818,1491
1950,地產,1817,1091
1951,占比,1817,1183
1952,就不,1816,1657
1953,一切,1815,1603
1954,為這,1814,1705
1955,一大,1814,1656
1956,合計,1813,1466
1957,漁船,1812,710
1958,是很,1811,1621
1959,讓他,1810,1567
1960,漁業,1810,611
1961,通報,1809,1203
1962,生物,1809,1069
1963,接任,1808,1240
1964,院會,1807,1187
1965,終場,1807,1302
1966,的專,1807,1545
1967,空軍,1806,688
1968,但因,1806,1704
1969,職務,1805,1288
1970,當年,1805,1408
1971,在內,1803,1657
1972,與美,1801,1482
1973,弱勢,1801,1203
1974,評論,1799,1381
1975,福利,1799,1334
1976,訴求,1798,1294
1977,十年,1798,1414
1978,保證,1798,1289
1979,為全,1797,1626
1980,還在,1796,1625
1981,實現,1795,1420
1982,導指,1795,1592
1983,聯繫,1793,1441
1984,一旦,1793,1603
1985,近平,1792,845
1986,部今,1791,1647
1987,拒絕,1791,1464
1988,及台,1791,1654
1989,是我,1789,1457
1990,新任,1789,1395
1991,股份,1786,1056
1992,引進,1786,1353
1993,假期,1786,1195
1994,也提,1786,1702
1995,政務,1785,1224
1996,對國,1784,1530
1997,回升,1784,1434
1998,身體,1779,1322
1999,會談,1779,1114
2000,員表,1779,1510
2001,時起,1778,1657
